  0.00	1	1	S	2653853	                  Pseudomonas sp. SCB32
  0.00	1	1	S	2855434	                  Pseudomonas sp. AO-1
  0.00	1	1	S	2749807	                  Pseudomonas sp. Y39-6
  0.00	1	1	S	2749808	                  Pseudomonas sp. Y5-11
  0.00	1	1	S	2018067	                  Pseudomonas sp. FDAARGOS_380
  0.00	1	1	S	253237	                  Pseudomonas sp. phDV1
  0.00	1	1	S	2201356	                  Pseudomonas sp. 31-12
  0.00	3	0	G1	136841	                Pseudomonas aeruginosa group
  0.00	1	1	S	287	                  Pseudomonas aeruginosa
  0.00	1	0	S	300	                  Pseudomonas mendocina
  0.00	1	1	S1	1001585	                    Pseudomonas mendocina NK-01
  0.00	1	0	G2	1232139	                  Pseudomonas oleovorans/pseudoalcaligenes group
  0.00	1	0	S	301	                    Pseudomonas oleovorans
  0.00	1	1	S1	1182590	                      Pseudomonas pseudoalcaligenes CECT 5344
  0.00	2	0	G1	136845	                Pseudomonas putida group
  0.00	1	1	S	303	                  Pseudomonas putida
  0.00	1	1	S	70775	                  Pseudomonas plecoglossicida
  0.00	2	2	S	191390	                Pseudomonas palleroniana
  0.00	2	2	S	658629	                Pseudomonas sessilinigenes
  0.00	1	1	S	640205	                Pseudomonas seleniipraecipitans
  0.00	1	1	S	237610	                Pseudomonas psychrotolerans
  0.00	1	1	G1	136849	                Pseudomonas syringae group
  0.00	1	0	G1	136842	                Pseudomonas chlororaphis group
  0.00	1	1	S	296	                  Pseudomonas fragi
  0.00	1	1	S	1392877	                Pseudomonas oryzae
  0.00	1	1	S	319939	                Pseudomonas otitidis
  0.00	1	1	S	2725477	                Pseudomonas tohonis
  0.00	1	1	S	2745503	                Pseudomonas iranensis
  0.00	4	0	G	2901164	              Stutzerimonas
  0.00	4	0	G1	136846	                Stutzerimonas stutzeri group
  0.00	4	0	G2	578833	                  Stutzerimonas stutzeri subgroup
  0.00	4	4	S	316	                    Stutzerimonas stutzeri
  0.00	1	0	F	2887365	            Marinobacteraceae
  0.00	1	0	G	2742	              Marinobacter
  0.00	1	1	S	1874317	                Marinobacter salinus
  0.01	71	0	O	2887326	          Moraxellales
  0.01	71	2	F	468	            Moraxellaceae
  0.01	63	13	G	469	              Acinetobacter
  0.00	34	34	S	40215	                Acinetobacter junii
  0.00	4	4	S	28090	                Acinetobacter lwoffii
  0.00	3	3	S	29430	                Acinetobacter haemolyticus
  0.00	3	3	S	40214	                Acinetobacter johnsonii
  0.00	3	0	G1	196816	                unclassified Acinetobacter
  0.00	1	1	S	1758189	                  Acinetobacter sp. ACNIH2
  0.00	1	1	S	2908637	                  Acinetobacter sp. SCLZS86
  0.00	1	1	S	1879049	                  Acinetobacter sp. WCHAc010034
  0.00	2	0	G1	909768	                Acinetobacter calcoaceticus/baumannii complex
  0.00	1	1	S	470	                  Acinetobacter baumannii
  0.00	1	1	S	106654	                  Acinetobacter nosocomialis
  0.00	1	1	S	106649	                Acinetobacter guillouiae
  0.00	6	0	G	475	              Moraxella
  0.00	6	6	S	34062	                Moraxella osloensis
  0.00	37	0	O	135613	          Chromatiales
  0.00	35	0	F	1046	            Chromatiaceae
  0.00	35	0	G	67575	              Rheinheimera
  0.00	33	0	G1	115860	                unclassified Rheinheimera
  0.00	32	32	S	1763998	                  Rheinheimera sp. F8
  0.00	1	1	S	2545632	                  Rheinheimera sp. D18
  0.00	2	2	S	2498451	                Rheinheimera mangrovi
  0.00	1	0	F	72276	            Ectothiorhodospiraceae
  0.00	1	0	G	233099	              Ectothiorhodosinus
  0.00	1	1	S	233100	                Ectothiorhodosinus mongolicus
  0.00	1	0	O1	451214	            Chromatiales incertae sedis
  0.00	1	1	G	1273155	              Thiohalobacter
  0.00	21	0	O	135622	          Alteromonadales
  0.00	13	0	F	72275	            Alteromonadaceae
  0.00	12	0	F1	2903219	              Alteromonas/Salinimonas group
  0.00	12	0	G	226	                Alteromonas
  0.00	9	9	S	589873	                  Alteromonas australica
  0.00	1	0	S	28108	                  Alteromonas macleodii
  0.00	1	1	S1	1004787	                    Alteromonas macleodii str. 'Balearic Sea AD45'
  0.00	1	1	S	1858656	                  Alteromonas pelagimontana
  0.00	1	0	G1	2614992	                  unclassified Alteromonas
  0.00	1	1	S	2267264	                    Alteromonas sp. RKMC-009
  0.00	1	0	G	1751872	              Lacimicrobium
  0.00	1	1	S	1526571	                Lacimicrobium alkaliphilum
  0.00	3	0	F	267888	            Pseudoalteromonadaceae
  0.00	3	3	G	53246	              Pseudoalteromonas
  0.00	2	0	F	267890	            Shewanellaceae
  0.00	2	0	G	22	              Shewanella
  0.00	2	0	G1	196818	                unclassified Shewanella
  0.00	1	1	S	2864210	                  Shewanella sp. FJAT-51649
  0.00	1	1	S	2059264	                  Shewanella sp. Pdp11
  0.00	1	0	F	267889	            Colwelliaceae
  0.00	1	0	G	1518149	              Thalassotalea
  0.00	1	0	G1	2614972	                unclassified Thalassotalea
  0.00	1	1	S	2769490	                  Thalassotalea sp. LPB0316
  0.00	1	0	F	267891	            Moritellaceae
  0.00	1	0	G	58050	              Moritella
  0.00	1	0	G1	2637987	                unclassified Moritella
  0.00	1	1	S	2746230	                  Moritella sp. 24
  0.00	1	0	F	267893	            Idiomarinaceae
  0.00	1	0	G	135575	              Idiomarina
  0.00	1	1	S	135577	                Idiomarina loihiensis
  0.00	14	0	O	135619	          Oceanospirillales
  0.00	9	1	F	28256	            Halomonadaceae
  0.00	6	1	G	2745	              Halomonas
  0.00	4	1	G1	2609666	                unclassified Halomonas
  0.00	1	1	S	2956797	                  Halomonas sp. Y3
  0.00	1	1	S	2832500	                  Halomonas sp. FeN2
  0.00	1	1	S	2733487	                  Halomonas sp. MCCC 1A13316
  0.00	1	1	S	29571	                Halomonas subglaciescola
  0.00	1	0	F1	114403	              Zymobacter group
  0.00	1	0	G	114185	                Candidatus Carsonella
  0.00	1	0	S	114186	                  Candidatus Carsonella ruddii
  0.00	1	1	S1	387662	                    Candidatus Carsonella ruddii PV
  0.00	1	0	G	404432	              Salinicola
  0.00	1	1	S	1771309	                Salinicola tamaricis
  0.00	2	0	F	2066474	            Endozoicomonadaceae
  0.00	2	0	G	305899	              Endozoicomonas
  0.00	2	0	G1	2644528	                unclassified Endozoicomonas
  0.00	2	2	S	2872754	                  Endozoicomonas sp. 4G
  0.00	1	0	F	135620	            Oceanospirillaceae
  0.00	1	0	G	28253	              Marinomonas
  0.00	1	1	S	491948	                Marinomonas rhizomae
  0.00	1	0	F	224379	            Hahellaceae
  0.00	1	0	G	158481	              Hahella
  0.00	1	0	S	158327	                Hahella chejuensis
  0.00	1	1	S1	349521	                  Hahella chejuensis KCTC 2396
  0.00	1	0	F	255527	            Saccharospirillaceae
  0.00	1	0	G	231683	              Saccharospirillum
  0.00	1	1	S	2161747	                Saccharospirillum mangrovi
  0.00	12	0	O	135623	          Vibrionales
  0.00	12	0	F	641	            Vibrionaceae
  0.00	10	3	G	662	              Vibrio
  0.00	2	2	S	55601	                Vibrio anguillarum
  0.00	1	1	S	673372	                Vibrio casei
  0.00	1	0	G1	717610	                Vibrio harveyi group
  0.00	1	1	S	680	                  Vibrio campbellii
  0.00	1	1	S	676	                Vibrio fluvialis
  0.00	1	1	S	1074311	                Vibrio alfacsensis
  0.00	1	1	S	1481663	                Vibrio metoecus
  0.00	1	0	G	657	              Photobacterium
  0.00	1	0	G1	2628852	                unclassified Photobacterium
  0.00	1	1	S	2907534	                  Photobacterium sp. TLY01
  0.00	1	0	G	511678	              Aliivibrio
  0.00	1	0	S	668	                Aliivibrio fischeri
  0.00	1	1	S1	1088719	                  Aliivibrio fischeri SR5
  0.00	6	0	O	135624	          Aeromonadales
  0.00	6	0	F	84642	            Aeromonadaceae
  0.00	6	5	G	642	              Aeromonas
  0.00	1	0	G1	257493	                unclassified Aeromonas
  0.00	1	1	S	2033033	                  Aeromonas sp. CU5
  0.00	2	0	O	118969	          Legionellales
  0.00	2	0	F	444	            Legionellaceae
  0.00	2	0	G	445	              Legionella
  0.00	1	1	S	96232	                Legionella lytica
  0.00	1	0	S	29423	                Legionella oakridgensis
  0.00	1	1	S1	1268635	                  Legionella oakridgensis ATCC 33761 = DSM 21215
  0.00	2	0	O	135618	          Methylococcales
  0.00	2	0	F	403	            Methylococcaceae
  0.00	1	1	G	416	              Methylomonas
  0.00	1	0	G	1760987	              Methylomagnum
  0.00	1	1	S	1760988	                Methylomagnum ishizawai
  0.00	2	0	O	135625	          Pasteurellales
  0.00	2	0	F	712	            Pasteurellaceae
  0.00	1	0	G	75984	              Mannheimia
  0.00	1	1	S	85404	                Mannheimia varigena
  0.00	1	0	G	713	              Actinobacillus
  0.00	1	1	S	720	                Actinobacillus lignieresii
  0.00	1	0	O	72273	          Thiotrichales
  0.00	1	0	F	135616	            Piscirickettsiaceae
  0.00	1	0	G	1237	              Piscirickettsia
  0.00	1	1	S	1238	                Piscirickettsia salmonis
  0.00	1	0	O	1775403	          Nevskiales
  0.00	1	0	F	568386	            Sinobacteraceae
  0.00	1	0	G	1861863	              Sinimarinibacterium
  0.00	1	0	G1	2621506	                unclassified Sinimarinibacterium
  0.00	1	1	S	2698684	                  Sinimarinibacterium sp. NLF-5-8
  0.00	1	0	O	1706369	          Cellvibrionales
  0.00	1	0	F	1706371	            Cellvibrionaceae
  0.00	1	0	G	10	              Cellvibrio
  0.00	1	0	G1	2624793	                unclassified Cellvibrio
  0.00	1	1	S	1987723	                  Cellvibrio sp. PSBB006
  0.00	1	0	O	1692040	          Acidiferrobacterales
  0.00	1	0	F	1692041	            Acidiferrobacteraceae
  0.00	1	0	G	1692042	              Sulfurifustis
  0.00	1	1	S	1675686	                Sulfurifustis variabilis
  0.00	1	0	C1	118884	          Gammaproteobacteria incertae sedis
  0.00	1	0	G	655184	            Candidatus Thioglobus
  0.00	1	0	G1	2644172	              unclassified Candidatus Thioglobus
  0.00	1	1	S	2508687	                Candidatus Thioglobus sp. NP1
  0.00	1	0	C1	33811	          unclassified Gammaproteobacteria
  0.00	1	1	S	1248727	            endosymbiont of unidentified scaly snail isolate Monju
  0.03	261	4	C	28216	        Betaproteobacteria
  0.02	239	6	O	80840	          Burkholderiales
  0.01	108	10	F	80864	            Comamonadaceae
  0.00	20	2	G	34072	              Variovorax
  0.00	9	2	G1	663243	                unclassified Variovorax
  0.00	3	3	S	2774875	                  Variovorax sp. 38R
  0.00	2	2	S	1795631	                  Variovorax sp. PAMC 28711
  0.00	1	1	S	434009	                  Variovorax sp. PBL-H6
  0.00	1	1	S	2762322	                  Variovorax sp. PAMC26660
  0.00	7	7	S	436515	                Variovorax boronicumulans
  0.00	2	1	S	34073	                Variovorax paradoxus
  0.00	1	1	S1	595537	                  Variovorax paradoxus EPS
  0.00	17	2	G	12916	              Acidovorax
  0.00	8	0	G1	2684926	                unclassified Acidovorax
  0.00	2	2	S	2478662	                  Acidovorax sp. 1608163
  0.00	2	2	S	2518343	                  Acidovorax sp. JMULE5
  0.00	1	1	S	1842533	                  Acidovorax sp. RAC01
  0.00	1	1	S	1858609	                  Acidovorax sp. T1
  0.00	1	1	S	2714923	                  Acidovorax sp. HDW3
  0.00	1	1	S	2738413	                  Acidovorax sp. YS12
  0.00	2	2	S	553814	                Acidovorax carolinensis
  0.00	2	2	S	758826	                Acidovorax radicis
  0.00	2	2	S	2743470	                Acidovorax antarcticus
  0.00	1	1	S	1926868	                Acidovorax monticola
  0.00	10	0	G	47420	              Hydrogenophaga
  0.00	10	3	G1	2610897	                unclassified Hydrogenophaga
  0.00	3	3	S	2651974	                  Hydrogenophaga sp. BPS33
  0.00	2	2	S	2565558	                  Hydrogenophaga sp. PAMC20947
  0.00	1	1	S	434010	                  Hydrogenophaga sp. PBL-H3
  0.00	1	1	S	795665	                  Hydrogenophaga sp. PBC
  0.00	8	0	G	665874	              Limnohabitans
  0.00	8	0	G1	2626134	                unclassified Limnohabitans
  0.00	7	7	S	1678128	                  Limnohabitans sp. 63ED37-2
  0.00	1	1	S	1678129	                  Limnohabitans sp. 103DPR2
  0.00	7	0	G	283	              Comamonas
  0.00	4	4	S	225991	                Comamonas aquatica
  0.00	1	1	S	285	                Comamonas testosteroni
  0.00	1	1	S	363952	                Comamonas thiooxydans
  0.00	1	1	S	1082851	                Comamonas serinivorans
  0.00	6	4	G	238749	              Diaphorobacter
  0.00	1	1	S	1288495	                Diaphorobacter aerolatus
  0.00	1	0	G1	2649760	                unclassified Diaphorobacter
  0.00	1	1	S	2714924	                  Diaphorobacter sp. HDW4A
  0.00	6	0	G	281915	              Curvibacter
  0.00	6	0	G1	2685271	                unclassified Curvibacter
  0.00	6	6	S	1844971	                  Curvibacter sp. AEP1-3
  0.00	6	0	G	683756	              Kinneretia
  0.00	6	0	G1	2632542	                unclassified Kinneretia
  0.00	5	5	S	2714952	                  Kinneretia sp. DAIF2
  0.00	1	1	S	2877940	                  Kinneretia sp. XES5
  0.00	5	0	G	28065	              Rhodoferax
  0.00	2	2	S	2527691	                Rhodoferax aquaticus
  0.00	2	0	G1	2627954	                unclassified Rhodoferax
  0.00	1	1	S	2741720	                  Rhodoferax sp. BAB1
  0.00	1	1	S	2822760	                  Rhodoferax sp. PAMC 29310
  0.00	1	0	S	192843	                Rhodoferax ferrireducens
  0.00	1	1	S1	338969	                  Rhodoferax ferrireducens T118
  0.00	3	0	G	219181	              Ottowia
  0.00	2	2	S	2109914	                Ottowia oryzae
  0.00	1	1	S	2816950	                Ottowia testudinis
  0.00	2	0	G	52972	              Polaromonas
  0.00	1	1	S	37448	                Polaromonas vacuolata
  0.00	1	1	G1	2638319	                unclassified Polaromonas
  0.00	2	0	G	80865	              Delftia
  0.00	1	1	S	80866	                Delftia acidovorans
  0.00	1	0	G1	2613839	                unclassified Delftia
  0.00	1	1	S	1920191	                  Delftia sp. HK171
  0.00	2	0	G	174951	              Ramlibacter
  0.00	2	2	S	94132	                Ramlibacter tataouinensis
  0.00	2	0	G	1436289	              Candidatus Symbiobacter
  0.00	2	0	S	1436290	                Candidatus Symbiobacter mobilis
  0.00	2	2	S1	946483	                  Candidatus Symbiobacter mobilis CR
  0.00	1	0	G	2678886	              Pulveribacter
  0.00	1	1	S	2116657	                Pulveribacter suum
  0.00	1	0	G	201096	              Alicycliphilus
  0.00	1	1	S	179636	                Alicycliphilus denitrificans
  0.01	73	0	F	119060	            Burkholderiaceae
  0.00	42	3	G	44013	              Polynucleobacter
  0.00	27	0	G1	2640945	                unclassified Polynucleobacter
  0.00	11	11	S	2770234	                  Polynucleobacter sp. Adler-ghost
  0.00	5	5	S	1855880	                  Polynucleobacter sp. MWH-Aus1W21
  0.00	3	3	S	2081049	                  Polynucleobacter sp. AP-Sving-400A-A2
  0.00	2	2	S	1758398	                  Polynucleobacter sp. VK25
  0.00	2	2	S	2576922	                  Polynucleobacter sp. JS-Mosq-20-D10
  0.00	1	1	S	1855616	                  Polynucleobacter sp. MWH-UH25E
  0.00	1	1	S	2576926	                  Polynucleobacter sp. AP-Ainpum-60-G11
  0.00	1	1	S	2576919	                  Polynucleobacter sp. JS-JIR-II-50
  0.00	1	1	S	2081052	                  Polynucleobacter sp. MG-Unter2-18
  0.00	5	5	S	576611	                Polynucleobacter asymbioticus
  0.00	2	2	S	556054	                Polynucleobacter difficilis
  0.00	2	2	S	1835254	                Polynucleobacter duraquae
  0.00	1	1	S	576610	                Polynucleobacter necessarius
  0.00	1	1	S	1743165	                Polynucleobacter arcticus
  0.00	1	1	S	2081042	                Polynucleobacter corsicus
  0.00	9	4	G	32008	              Burkholderia
  0.00	2	1	G1	87882	                Burkholderia cepacia complex
  0.00	1	1	S	95485	                  Burkholderia stabilis
  0.00	2	0	G1	2613784	                unclassified Burkholderia
  0.00	1	1	S	1179675	                  Burkholderia sp. KBS0801
  0.00	1	1	S	1795874	                  Burkholderia sp. PAMC 28687
  0.00	1	0	G1	111527	                pseudomallei group
  0.00	1	1	S	1637831	                  Burkholderia sp. MSMB617WGS
  0.00	9	1	G	106589	              Cupriavidus
  0.00	4	4	S	96344	                Cupriavidus oxalaticus
  0.00	2	2	S	248026	                Cupriavidus pinatubonensis
  0.00	1	1	S	82633	                Cupriavidus pauculus
  0.00	1	0	S	164546	                Cupriavidus taiwanensis
  0.00	1	1	S1	977880	                  Cupriavidus taiwanensis LMG 19424
  0.00	5	0	G	1822464	              Paraburkholderia
  0.00	3	3	S	2026199	                Paraburkholderia aromaticivorans
  0.00	1	1	S	2604047	                Paraburkholderia dioscoreae
  0.00	1	0	S	261302	                Paraburkholderia phytofirmans
  0.00	1	1	S1	398527	                  Paraburkholderia phytofirmans PsJN
  0.00	4	2	G	48736	              Ralstonia
  0.00	1	1	S	329	                Ralstonia pickettii
  0.00	1	1	S	105219	                Ralstonia mannitolilytica
  0.00	2	0	G	93217	              Pandoraea
  0.00	1	1	S	93218	                Pandoraea apista
  0.00	1	1	S	93221	                Pandoraea pulmonicola
  0.00	1	0	G	131079	              Limnobacter
  0.00	1	0	G1	2630203	                unclassified Limnobacter
  0.00	1	1	S	2732163	                  Limnobacter sp. SAORIC-580
  0.00	1	0	G	1827195	              Caballeronia
  0.00	1	0	G1	2646786	                unclassified Caballeronia
  0.00	1	1	S	2705548	                  Caballeronia sp. SBC1
  0.00	21	1	F	75682	            Oxalobacteraceae
  0.00	10	0	F1	2895353	              Massilia group
  0.00	9	1	G	149698	                Massilia
  0.00	3	0	G1	2609279	                  unclassified Massilia
  0.00	2	2	S	2861282	                    Massilia sp. NP310
  0.00	1	1	S	2861283	                    Massilia sp. PAMC28688
  0.00	1	1	S	321983	                  Massilia albidiflava
  0.00	1	1	S	321984	                  Massilia plicata
  0.00	1	1	S	1141883	                  Massilia putida
  0.00	1	1	S	2045208	                  Massilia violaceinigra
  0.00	1	1	S	2728020	                  Massilia forsythiae
  0.00	1	0	G	75654	                Duganella
  0.00	1	1	S	2728021	                  Duganella dendranthematis
  0.00	4	0	G	963	              Herbaspirillum
  0.00	2	0	G1	2624150	                unclassified Herbaspirillum
  0.00	2	2	S	2025949	                  Herbaspirillum sp. meg3
  0.00	1	0	S	80842	                Herbaspirillum rubrisubalbicans
  0.00	1	1	S1	1235827	                  Herbaspirillum rubrisubalbicans Os34
  0.00	1	1	S	92645	                Herbaspirillum frisingense
  0.00	4	0	G	29580	              Janthinobacterium
  0.00	3	0	G1	2610881	                unclassified Janthinobacterium
  0.00	1	1	S	375286	                  Janthinobacterium sp. Marseille
  0.00	1	1	S	1644131	                  Janthinobacterium sp. 1_2014MBL_MicDiv
  0.00	1	1	S	1938606	                  Janthinobacterium sp. LM6
  0.00	1	1	S	2590869	                Janthinobacterium tructae
  0.00	1	0	G	202907	              Collimonas
  0.00	1	1	S	279113	                Collimonas pratensis
  0.00	1	0	G	401469	              Undibacterium
  0.00	1	1	G1	2630295	                unclassified Undibacterium
  0.00	16	1	F	506	            Alcaligenaceae
  0.00	8	1	G	222	              Achromobacter
  0.00	2	2	S	217204	                Achromobacter insolitus
  0.00	2	2	S	1353889	                Achromobacter pestifer
  0.00	1	1	S	217203	                Achromobacter spanius
  0.00	1	1	S	1353891	                Achromobacter deleyi
  0.00	1	0	G1	2626865	                unclassified Achromobacter
  0.00	1	1	S	1881016	                  Achromobacter sp. MFA1 R4
  0.00	2	0	G	507	              Alcaligenes
  0.00	1	0	G1	259357	                unclassified Alcaligenes
  0.00	1	1	S	2813780	                  Alcaligenes sp. SORT26
  0.00	1	1	S	2582914	                Alcaligenes ammonioxydans
  0.00	2	0	G	517	              Bordetella
  0.00	1	1	S	1416803	                Bordetella genomosp. 9
  0.00	1	0	G1	2630031	                unclassified Bordetella
  0.00	1	1	S	1746199	                  Bordetella sp. N
  0.00	1	0	G	29574	              Taylorella
  0.00	1	1	S	29575	                Taylorella equigenitalis
  0.00	1	0	G	257820	              Kerstersia
  0.00	1	1	S	206506	                Kerstersia gyiorum
  0.00	1	0	G	1148163	              Paralcaligenes
  0.00	1	0	G1	2631622	                unclassified Paralcaligenes
  0.00	1	1	S	2901142	                  Paralcaligenes sp. KSB-10
  0.00	9	0	F	2975441	            Sphaerotilaceae
  0.00	2	0	G	36862	              Ideonella
  0.00	2	2	S	36863	                Ideonella dechloratans
  0.00	2	0	G	391952	              Aquincola
  0.00	2	2	S	391953	                Aquincola tertiaricarbonis
  0.00	1	0	G	28067	              Rubrivivax
  0.00	1	0	S	28068	                Rubrivivax gelatinosus
  0.00	1	1	S1	983917	                  Rubrivivax gelatinosus IL144
  0.00	1	0	G	34102	              Sphaerotilus
  0.00	1	1	S	639200	                Sphaerotilus sulfidivorans
  0.00	1	0	G	93681	              Roseateles
  0.00	1	1	S	76731	                Roseateles depolymerans
  0.00	1	0	G	215579	              Schlegelella
  0.00	1	1	S	215580	                Schlegelella thermodepolymerans
  0.00	1	0	G	644355	              Inhella
  0.00	1	1	S	392593	                Inhella inkyongensis
  0.00	6	0	O1	224471	            Burkholderiales genera incertae sedis
  0.00	2	0	G	212743	              Rhizobacter
  0.00	1	1	S	946333	                Rhizobacter gummiphilus
