  0.00	2	2	S1	1073999	                  Cronobacter condimenti 1330
  0.00	1	1	S	28141	                Cronobacter sakazakii
  0.00	1	1	S	413503	                Cronobacter malonaticus
  0.00	4	2	G	579	              Kluyvera
  0.00	1	1	S	61648	                Kluyvera intermedia
  0.00	1	1	S	2774055	                Kluyvera genomosp. 3
  0.00	3	0	G	1177214	              Candidatus Profftia
  0.00	2	2	S	1987921	                Candidatus Profftia lariciata
  0.00	1	0	G1	2735709	                unclassified Candidatus Profftia
  0.00	1	1	S	2864218	                  Candidatus Profftia sp. (ex Adelges kitamiensis)
  0.00	3	0	G	1330546	              Pluralibacter
  0.00	3	3	S	61647	                Pluralibacter gergoviae
  0.00	3	0	G	447792	              Phytobacter
  0.00	3	3	S	1972431	                Phytobacter ursingii
  0.00	3	0	G	409304	              Candidatus Ishikawaella
  0.00	3	0	S	168169	                Candidatus Ishikawaella capsulata
  0.00	3	3	S1	476281	                  Candidatus Ishikawaella capsulata Mpkobe
  0.00	2	0	G	2815296	              Jejubacter
  0.00	2	2	S	2579935	                Jejubacter calystegiae
  0.00	2	0	G	2055880	              Pseudescherichia
  0.00	2	2	S	566	                Pseudescherichia vulneris
  0.00	2	0	G	1903434	              Atlantibacter
  0.00	2	2	S	565	                Atlantibacter hermannii
  0.00	2	0	G	1330545	              Lelliottia
  0.00	2	2	S	61646	                Lelliottia amnigena
  0.00	1	0	G	620	              Shigella
  0.00	1	1	S	623	                Shigella flexneri
  0.00	1	0	G	82976	              Buttiauxella
  0.00	1	1	S	82977	                Buttiauxella agrestis
  0.00	1	1	G	83654	              Leclercia
  0.00	1	0	G	158876	              Yokenella
  0.00	1	1	S	158877	                Yokenella regensburgei
  0.00	1	0	G	702	              Plesiomonas
  0.00	1	1	S	703	                Plesiomonas shigelloides
  0.00	1	0	G	401618	              Candidatus Riesia
  0.00	1	1	S	401619	                Candidatus Riesia pediculicola
  0.01	88	5	F	1903409	            Erwiniaceae
  0.00	31	0	G	32199	              Buchnera
  0.00	31	4	S	9	                Buchnera aphidicola
  0.00	4	0	S1	135842	                  Buchnera aphidicola (Baizongia pistaciae)
  0.00	4	4	S2	224915	                    Buchnera aphidicola str. Bp (Baizongia pistaciae)
  0.00	3	3	S1	1241860	                  Buchnera aphidicola (Hyperomyzus lactucae)
  0.00	3	3	S1	571430	                  Buchnera aphidicola (Aphis fabae)
  0.00	2	2	S1	2911030	                  Buchnera aphidicola (Sipha maydis)
  0.00	2	2	S1	1241869	                  Buchnera aphidicola (Muscaphis stroyani)
  0.00	2	0	S1	118117	                  Buchnera aphidicola (Uroleucon ambrosiae)
  0.00	2	2	S2	1005057	                    Buchnera aphidicola str. Ua (Uroleucon ambrosiae)
  0.00	2	0	S1	261318	                  Buchnera aphidicola (Cinara cedri)
  0.00	2	2	S2	372461	                    Buchnera aphidicola BCc
  0.00	1	1	S1	1241836	                  Buchnera aphidicola (Artemisaphis artemisicola)
  0.00	1	1	S1	2495405	                  Buchnera aphidicola (Nipponaphis monzeni)
  0.00	1	1	S1	1921549	                  Buchnera aphidicola (Cinara strobi)
  0.00	1	1	S1	1660040	                  Buchnera aphidicola (Cinara cuneomaculata)
  0.00	1	1	S1	1241884	                  Buchnera aphidicola (Therioaphis trifolii)
  0.00	1	1	S1	1241859	                  Buchnera aphidicola (Hyadaphis tataricae)
  0.00	1	1	S1	1241832	                  Buchnera aphidicola (Acyrthosiphon lactucae)
  0.00	1	1	S1	118118	                  Buchnera aphidicola (Uroleucon sonchi)
  0.00	1	1	S1	118109	                  Buchnera aphidicola (Rhopalosiphum maidis)
  0.00	28	1	G	53335	              Pantoea
  0.00	8	0	G1	1654067	                Pantoea agglomerans group
  0.00	8	8	S	549	                  Pantoea agglomerans
  0.00	7	0	G1	2630326	                unclassified Pantoea
  0.00	5	5	S	592316	                  Pantoea sp. At-9b
  0.00	2	2	S	2052056	                  Pantoea sp. MSR2
  0.00	6	6	S	59814	                Pantoea dispersa
  0.00	2	0	S	66269	                Pantoea stewartii
  0.00	2	0	S1	66271	                  Pantoea stewartii subsp. stewartii
  0.00	2	2	S2	660596	                    Pantoea stewartii subsp. stewartii DC283
  0.00	2	2	S	1076550	                Pantoea rwandensis
  0.00	1	1	S	470933	                Pantoea eucalypti
  0.00	1	1	S	470934	                Pantoea vagans
  0.00	16	0	G	551	              Erwinia
  0.00	4	0	G1	2622719	                unclassified Erwinia
  0.00	3	3	S	2675378	                  Erwinia sp. E602
  0.00	1	1	S	215689	                  Erwinia sp. Ejp617
  0.00	3	3	S	1324864	                [Pantoea] beijingensis
  0.00	3	3	S	1922217	                Candidatus Erwinia haradaeae
  0.00	2	2	S	55212	                Erwinia rhapontici
  0.00	2	2	S	1619313	                Erwinia gerundensis
  0.00	1	1	S	65700	                Erwinia tracheiphila
  0.00	1	1	S	182337	                Erwinia billingiae
  0.00	7	0	G	2100764	              Mixta
  0.00	2	2	S	665913	                Mixta calida
  0.00	2	2	S	665914	                Mixta gaviniae
  0.00	2	2	S	1458355	                Mixta theicola
  0.00	1	1	S	1615494	                Mixta intestinalis
  0.00	1	0	G	82986	              Tatumella
  0.00	1	1	S	82987	                Tatumella ptyseos
  0.01	82	3	F	1903411	            Yersiniaceae
  0.01	53	13	G	613	              Serratia
  0.00	12	12	S	615	                Serratia marcescens
  0.00	6	6	S	47917	                Serratia fonticola
  0.00	5	5	S	618	                Serratia odorifera
  0.00	5	0	G1	2647522	                unclassified Serratia
  0.00	2	2	S	671990	                  Serratia sp. FGI94
  0.00	2	2	S	2420306	                  Serratia sp. FDAARGOS_506
  0.00	1	1	S	2482769	                  Serratia sp. P2ACOL2
  0.00	3	2	S	82996	                Serratia plymuthica
  0.00	1	1	S1	1006598	                  Serratia plymuthica RVH1
  0.00	2	2	S	42906	                Serratia entomophila
  0.00	2	2	S	138074	                Serratia symbiotica
  0.00	2	2	S	2597702	                Serratia rhizosphaerae
  0.00	1	1	S	61652	                Serratia rubidaea
  0.00	1	0	S	2338073	                Serratia inhibens
  0.00	1	1	S1	1154756	                  Serratia inhibens PRI-2C
  0.00	1	1	S	28151	                Serratia proteamaculans
  0.00	15	5	G	629	              Yersinia
  0.00	5	5	S	29486	                Yersinia ruckeri
  0.00	2	2	S	2607663	                Yersinia canariae
  0.00	1	1	S	631	                Yersinia intermedia
  0.00	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
  0.00	1	1	S	633	                  Yersinia pseudotuberculosis
  0.00	1	0	S	33060	                Yersinia mollaretii
  0.00	1	1	S1	349967	                  Yersinia mollaretii ATCC 43969
  0.00	6	2	G	34037	              Rahnella
  0.00	2	0	S	34038	                Rahnella aquatilis
  0.00	2	2	S1	745277	                  Rahnella aquatilis CIP 78.65 = ATCC 33071
  0.00	2	2	S	58169	                Rahnella inusitata
  0.00	4	0	G	1964366	              Nissabacter
  0.00	4	0	G1	2636213	                unclassified Nissabacter
  0.00	4	4	S	2126321	                  Nissabacter sp. SGAir0207
  0.00	1	0	G	1565532	              Rouxiella
  0.00	1	1	S	1646377	                Rouxiella badensis
  0.01	64	1	F	1903414	            Morganellaceae
  0.00	18	6	G	586	              Providencia
  0.00	9	9	S	587	                Providencia rettgeri
  0.00	3	3	S	126385	                Providencia alcalifaciens
  0.00	14	3	G	583	              Proteus
  0.00	7	6	S	584	                Proteus mirabilis
  0.00	1	1	S1	529507	                  Proteus mirabilis HI4320
  0.00	4	4	S	585	                Proteus vulgaris
  0.00	10	0	G	581	              Morganella
  0.00	10	10	S	582	                Morganella morganii
  0.00	8	0	G	29487	              Photorhabdus
  0.00	3	3	S	171438	                Photorhabdus akhurstii
  0.00	2	2	S	230089	                Photorhabdus thracensis
  0.00	2	0	S	2218628	                Photorhabdus laumondii
  0.00	2	2	S1	141679	                  Photorhabdus laumondii subsp. laumondii
  0.00	1	1	S	291112	                Photorhabdus asymbiotica
  0.00	7	0	G	637	              Arsenophonus
  0.00	3	3	S	634113	                Candidatus Arsenophonus lipoptenae
  0.00	2	2	S	638	                Arsenophonus nasoniae
  0.00	2	0	G1	2627083	                unclassified Arsenophonus
  0.00	2	2	S	1231049	                  Arsenophonus endosymbiont of Aphis craccivora
  0.00	4	0	G	626	              Xenorhabdus
  0.00	2	1	S	40576	                Xenorhabdus bovienii
  0.00	1	1	S1	406818	                  Xenorhabdus bovienii SS-2004
  0.00	2	2	S	351679	                Xenorhabdus hominickii
  0.00	2	0	G	158848	              Moellerella
  0.00	2	2	S	158849	                Moellerella wisconsensis
  0.00	32	3	F	1903410	            Pectobacteriaceae
  0.00	13	3	G	122277	              Pectobacterium
  0.00	2	2	S	29471	                Pectobacterium atrosepticum
  0.00	2	2	S	180957	                Pectobacterium brasiliense
  0.00	2	2	S	2042057	                Pectobacterium polaris
  0.00	2	2	S	2774015	                Pectobacterium quasiaquaticum
  0.00	1	1	S	78398	                Pectobacterium odoriferum
  0.00	1	1	S	2878098	                Pectobacterium colocasium
  0.00	8	3	G	204037	              Dickeya
  0.00	2	2	S	1778540	                Dickeya fangzhongdai
  0.00	1	1	S	556	                Dickeya chrysanthemi
  0.00	1	1	S	204039	                Dickeya dianthicola
  0.00	1	1	S	568768	                Dickeya poaceiphila
  0.00	5	1	G	71655	              Brenneria
  0.00	2	2	S	2722756	                Brenneria izadpanahii
  0.00	1	1	S	55213	                Brenneria rubrifaciens
  0.00	1	1	S	1109412	                Brenneria goodwinii
  0.00	2	0	G	2884243	              Musicola
  0.00	2	2	S	69223	                Musicola paradisiaca
  0.00	1	0	G	1082702	              Lonsdalea
  0.00	1	1	S	1082704	                Lonsdalea britannica
  0.00	18	0	F	1903412	            Hafniaceae
  0.00	8	1	G	568	              Hafnia
  0.00	4	0	S	569	                Hafnia alvei
  0.00	4	4	S1	1453496	                  Hafnia alvei FB1
  0.00	3	3	S	546367	                Hafnia paralvei
  0.00	8	2	G	635	              Edwardsiella
  0.00	5	5	S	1263550	                Edwardsiella piscicida
  0.00	1	1	S	67780	                Edwardsiella ictaluri
  0.00	2	0	G	82982	              Obesumbacterium
  0.00	2	2	S	82983	                Obesumbacterium proteus
  0.00	7	0	F	2812006	            Bruguierivoracaceae
  0.00	7	1	G	84565	              Sodalis
  0.00	3	0	S	63612	                Sodalis glossinidius
  0.00	3	3	S1	343509	                  Sodalis glossinidius str. 'morsitans'
  0.00	1	0	S	1486991	                Candidatus Sodalis pierantonius
  0.00	1	1	S1	2342	                  Candidatus Sodalis pierantonius str. SOPE
  0.00	1	0	G1	2636512	                unclassified Sodalis
  0.00	1	1	S	1929246	                  Sodalis endosymbiont of Henestaris halophilus
  0.00	1	1	S	2697027	                Sodalis ligni
  0.00	3	0	F	1903416	            Budviciaceae
  0.00	1	0	G	82980	              Leminorella
  0.00	1	1	S	158841	                Leminorella richardii
  0.00	1	0	G	82984	              Pragia
  0.00	1	1	S	82985	                Pragia fontium
  0.00	1	0	G	2810357	              Jinshanibacter
  0.00	1	1	S	2498113	                Jinshanibacter zhutongyuii
  0.85	8289	4	O	135614	          Xanthomonadales
  0.85	8239	16	F	32033	            Xanthomonadaceae
  0.81	7864	21	G	338	              Xanthomonas
  0.79	7708	0	S	456327	                Xanthomonas euvesicatoria
  0.79	7708	0	S1	359387	                  Xanthomonas euvesicatoria pv. alfalfae
  0.79	7708	7708	S2	1365647	                    Xanthomonas euvesicatoria pv. alfalfae CFBP 3836
  0.01	108	38	S	339	                Xanthomonas campestris
  0.01	69	1	S1	340	                  Xanthomonas campestris pv. campestris
  0.01	68	68	S2	1357998	                    Xanthomonas campestris pv. campestris str. CFBP 1712
  0.00	1	1	S1	149696	                  Xanthomonas campestris pv. badrii
  0.00	4	4	S	56458	                Xanthomonas sacchari
  0.00	4	0	G1	643453	                Xanthomonas citri group
  0.00	4	3	S	346	                  Xanthomonas citri
  0.00	1	1	S1	86040	                    Xanthomonas citri pv. malvacearum
  0.00	3	3	S	56455	                Xanthomonas hyacinthi
  0.00	3	2	S	56460	                Xanthomonas vesicatoria
  0.00	1	1	S1	925775	                  Xanthomonas vesicatoria ATCC 35937
  0.00	2	2	S	29447	                Xanthomonas albilineans
  0.00	2	1	G1	2643310	                unclassified Xanthomonas
  0.00	1	1	S	2724121	                  Xanthomonas sp. GW
  0.00	2	2	S	2053930	                Xanthomonas prunicola
  0.00	2	2	S	56453	                Xanthomonas cucurbitae
  0.00	2	0	S	1985254	                Xanthomonas phaseoli
  0.00	2	2	S1	43353	                  Xanthomonas phaseoli pv. manihotis
  0.00	1	0	S	347	                Xanthomonas oryzae
  0.00	1	1	S1	64187	                  Xanthomonas oryzae pv. oryzae
  0.00	1	1	S	2259622	                Xanthomonas euroxanthea
  0.00	1	0	S	56450	                Xanthomonas cassavae
  0.00	1	1	S1	1219375	                  Xanthomonas cassavae CFBP 4642
  0.02	196	41	G	40323	              Stenotrophomonas
  0.01	136	1	G1	995085	                Stenotrophomonas maltophilia group
  0.01	123	116	S	40324	                  Stenotrophomonas maltophilia
  0.00	5	5	S1	391008	                    Stenotrophomonas maltophilia R551-3
  0.00	2	2	S1	868597	                    Stenotrophomonas maltophilia JV3
  0.00	12	2	G2	2961925	                  unclassified Stenotrophomonas maltophilia group
  0.00	3	3	S	2072405	                    Stenotrophomonas sp. ZAC14D2_NAIMI4_7
  0.00	3	3	S	2072413	                    Stenotrophomonas sp. SAU14A_NAIMI4_5
  0.00	2	2	S	2072409	                    Stenotrophomonas sp. SAU14A_NAIMI4_8
  0.00	1	1	S	2072406	                    Stenotrophomonas sp. ZAC14D2_NAIMI4_6
  0.00	1	1	S	2072414	                    Stenotrophomonas sp. ESTM1D_MKCIP4_1
  0.00	10	0	G1	196198	                unclassified Stenotrophomonas
  0.00	3	3	S	2005046	                  Stenotrophomonas sp. WZN-1
  0.00	2	2	S	2282124	                  Stenotrophomonas sp. ASS1
  0.00	2	2	S	2770322	                  Stenotrophomonas sp. 169
  0.00	1	1	S	1904944	                  Stenotrophomonas sp. LM091
  0.00	1	1	S	2775920	                  Stenotrophomonas sp. CW117
  0.00	1	1	S	2691571	                  Stenotrophomonas sp. 364
  0.00	7	7	S	216778	                Stenotrophomonas rhizophila
  0.00	2	2	S	2045451	                Stenotrophomonas indicatrix
  0.01	107	13	G	68	              Lysobacter
  0.00	44	44	S	69	                Lysobacter enzymogenes
  0.00	17	17	S	435897	                Lysobacter capsici
  0.00	15	0	G1	2635362	                unclassified Lysobacter
  0.00	3	3	S	2290922	                  Lysobacter sp. TY2-98
  0.00	3	3	S	2820808	                  Lysobacter sp. K5869
  0.00	2	2	S	2762611	                  Lysobacter sp. CW239
  0.00	2	2	S	2764185	                  Lysobacter sp. CJ11
  0.00	2	2	S	2904253	                  Lysobacter sp. 5GHs7-4
  0.00	1	1	S	2781024	                  Lysobacter sp. H23M47
  0.00	1	1	S	2904252	                  Lysobacter sp. KIS68-7
  0.00	1	1	S	2925843	                  Lysobacter sp. S4-A87
  0.00	6	6	S	453783	                Lysobacter soli
  0.00	2	2	S	84531	                Lysobacter antibioticus
  0.00	2	2	S	2781023	                Lysobacter avium
  0.00	2	2	S	1605891	                Lysobacter maris
  0.00	2	2	S	2591633	                Lysobacter alkalisoli
  0.00	2	2	S	2763317	                Lysobacter solisilvae
  0.00	1	1	S	2865112	                Lysobacter terrestris
  0.00	1	1	S	262324	                Lysobacter gummosus
  0.00	27	2	G	83618	              Pseudoxanthomonas
  0.00	7	4	S	314722	                Pseudoxanthomonas suwonensis
  0.00	3	3	S1	743721	                  Pseudoxanthomonas suwonensis 11-1
  0.00	6	0	G1	2645906	                unclassified Pseudoxanthomonas
  0.00	6	6	S	2571115	                  Pseudoxanthomonas sp. X-1
  0.00	5	5	S	266062	                Pseudoxanthomonas daejeonensis
  0.00	4	4	S	128785	                Pseudoxanthomonas mexicana
  0.00	3	0	S	415229	                Pseudoxanthomonas spadix
  0.00	3	3	S1	1045855	                  Pseudoxanthomonas spadix BD-a59
  0.00	14	0	G	83614	              Luteimonas
  0.00	4	4	S	2006110	                Luteimonas chenhongjianii
  0.00	4	0	G1	2629088	                unclassified Luteimonas
  0.00	2	2	S	2799325	                  Luteimonas sp. MC1572
  0.00	1	1	S	1896164	                  Luteimonas sp. JM171
  0.00	1	1	S	2761107	                  Luteimonas sp. MC1825
  0.00	3	3	S	1176533	                Luteimonas granuli
  0.00	3	3	S	2565782	                Luteimonas yindakuii
  0.00	8	2	G	141948	              Thermomonas
  0.00	4	4	S	2202149	                Thermomonas aquatica
  0.00	1	1	S	215691	                Thermomonas brevis
  0.00	1	0	G1	2633315	                unclassified Thermomonas
  0.00	1	1	S	2771436	                  Thermomonas sp. XSG
  0.00	4	0	G	2370	              Xylella
  0.00	3	3	S	2371	                Xylella fastidiosa
  0.00	1	1	S	1444770	                Xylella taiwanensis
  0.00	2	0	G	490567	              Arenimonas
  0.00	2	2	S	370777	                Arenimonas daejeonensis
  0.00	1	0	G	2709666	              Pseudolysobacter
  0.00	1	1	S	2511995	                Pseudolysobacter antarcticus
  0.00	46	4	F	1775411	            Rhodanobacteraceae
  0.00	16	0	G	242605	              Luteibacter
  0.00	5	5	S	564369	                Luteibacter anthropi
  0.00	5	0	G1	2620188	                unclassified Luteibacter
  0.00	3	3	S	2780091	                  Luteibacter sp. EIF3
  0.00	2	2	S	2911537	                  Luteibacter sp. 321
  0.00	3	0	S	242606	                Luteibacter rhizovicinus
  0.00	3	3	S1	1440763	                  Luteibacter rhizovicinus DSM 16549
  0.00	3	3	S	2589080	                Luteibacter pinisoli
  0.00	8	2	G	231454	              Dyella
  0.00	3	3	S	1849581	                Dyella caseinilytica
  0.00	1	1	S	445710	                Dyella thiooxydans
  0.00	1	1	S	522259	                Dyella terrae
  0.00	1	1	S	2763498	                Dyella telluris
  0.00	7	3	G	75309	              Rhodanobacter
  0.00	2	0	G1	2621553	                unclassified Rhodanobacter
  0.00	2	2	S	2778082	                  Rhodanobacter sp. FDAARGOS 1247
  0.00	1	1	S	416169	                Rhodanobacter thiooxydans
  0.00	1	1	S	666685	                Rhodanobacter denitrificans
  0.00	3	0	G	70411	              Frateuria
  0.00	2	0	G1	2648894	                unclassified Frateuria
  0.00	1	1	S	1542730	                  Frateuria sp. 5GH9-11
  0.00	1	1	S	2898793	                  Frateuria sp. 5GH9-34
  0.00	1	0	S	81475	                Frateuria aurantia
  0.00	1	1	S1	767434	                  Frateuria aurantia DSM 6220
  0.00	3	0	G	323413	              Dokdonella
  0.00	3	0	S	323415	                Dokdonella koreensis
  0.00	3	3	S1	1300342	                  Dokdonella koreensis DS-123
  0.00	3	0	G	2233801	              Ahniella
  0.00	3	3	S	2021234	                Ahniella affigens
  0.00	2	0	G	2707020	              Aerosticca
  0.00	2	2	S	2010829	                Aerosticca soli
  0.30	2904	2	O	72274	          Pseudomonadales
  0.30	2888	10	F	135621	            Pseudomonadaceae
  0.29	2806	312	G	286	              Pseudomonas
  0.20	1972	6	G1	136843	                Pseudomonas fluorescens group
  0.19	1889	1889	S	29442	                  Pseudomonas tolaasii
  0.00	19	18	S	294	                  Pseudomonas fluorescens
  0.00	1	1	S1	1221522	                    Pseudomonas fluorescens NCIMB 11764
  0.00	11	11	S	129817	                  Pseudomonas brenneri
  0.00	11	11	S	47878	                  Pseudomonas azotoformans
  0.00	8	8	S	76761	                  Pseudomonas veronii
  0.00	6	6	S	200450	                  Pseudomonas trivialis
  0.00	4	4	S	47883	                  Pseudomonas synxantha
  0.00	4	4	S	75588	                  Pseudomonas libanensis
  0.00	3	3	S	380021	                  Pseudomonas protegens
  0.00	2	2	S	78543	                  Pseudomonas migulae
  0.00	2	2	S	183795	                  Pseudomonas mediterranea
  0.00	2	2	S	200452	                  Pseudomonas congelans
  0.00	1	1	S	75612	                  Pseudomonas mandelii
  0.00	1	1	S	76758	                  Pseudomonas orientalis
  0.00	1	1	S	76760	                  Pseudomonas rhodesiae
  0.00	1	1	S	47879	                  Pseudomonas corrugata
  0.00	1	1	S	169669	                  Pseudomonas extremorientalis
  0.02	181	37	G1	196821	                unclassified Pseudomonas
  0.00	10	10	S	2855434	                  Pseudomonas sp. AO-1
  0.00	7	7	S	2730847	                  Pseudomonas sp. ADAK13
  0.00	6	6	S	2892442	                  Pseudomonas sp. CIP-10
  0.00	5	5	S	2678261	                  Pseudomonas sp. Pc102
  0.00	5	5	S	2749808	                  Pseudomonas sp. Y5-11
  0.00	5	5	S	253237	                  Pseudomonas sp. phDV1
  0.00	4	4	S	1881017	                  Pseudomonas sp. 7SR1
  0.00	3	3	S	2879114	                  Pseudomonas sp. HS-18
  0.00	3	3	S	2735906	                  Pseudomonas sp. B11D7D
  0.00	3	3	S	2320270	                  Pseudomonas sp. DG56-2
  0.00	3	3	S	1207075	                  Pseudomonas sp. UW4
  0.00	3	3	S	2901380	                  Pseudomonas sp. NIBR-H-19
  0.00	3	3	S	2811422	                  Pseudomonas sp. PDNC002
  0.00	3	3	S	2931382	                  Pseudomonas sp. PIA16
  0.00	3	3	S	2812000	                  Pseudomonas sp. SDM007
  0.00	3	3	S	2605424	                  Pseudomonas sp. J380
  0.00	2	2	S	2653853	                  Pseudomonas sp. SCB32
  0.00	2	2	S	1500686	                  Pseudomonas sp. Os17
  0.00	2	2	S	2604941	                  Pseudomonas sp. C27(2019)
  0.00	2	2	S	2025658	                  Pseudomonas sp. NS1(2017)
  0.00	2	2	S	2662033	                  Pseudomonas sp. NY5710
  0.00	2	2	S	2866808	                  Pseudomonas sp. MM211
  0.00	2	2	S	2219057	                  Pseudomonas sp. LG1E9
  0.00	2	2	S	2883205	                  Pseudomonas sp. L5B5
  0.00	2	2	S	2083055	                  Pseudomonas sp. LH1G9
